经度,纬度,业务时间,卡片记录编码,线路名称,车牌号
113.865234,22.572326,2014/6/9 16:49,326951104,M210路,粤BC7470
113.865234,22.572326,2014/6/9 16:49,296325066,M210路,粤BC7470
113.896514,22.555852,2014/6/9 17:35,320644446,M210路,粤BC7470
113.896514,22.555852,2014/6/9 17:35,323021556,M210路,粤BC7470
113.865982,22.605365,2014/6/9 18:11,360706060,M210路,粤BC7470
113.865982,22.605365,2014/6/9 18:11,360706060,M210路,粤BC7470
113.876182,22.585607,2014/6/9 7:38,294589012,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,320947902,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,323007604,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,293799151,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,251338498,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,294589012,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,320947902,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,323007604,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,293799151,M209路,粤BC7847
113.876182,22.585607,2014/6/9 7:38,251338498,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,321939424,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,330655866,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,326680040,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,325251630,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,327177429,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,20637103,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,20691279,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,321939424,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,330655866,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,326680040,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,325251630,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,327177429,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,20637103,M209路,粤BC7847
113.892143,22.573892,2014/6/9 7:53,20691279,M209路,粤BC7847
113.937301,22.535144,2014/6/9 8:40,321825363,M209路,粤BC7847
113.937301,22.535144,2014/6/9 8:40,326524732,M209路,粤BC7847
113.937301,22.535144,2014/6/9 8:40,321825363,M209路,粤BC7847
113.937301,22.535144,2014/6/9 8:40,326524732,M209路,粤BC7847
113.883651,22.611005,2014/6/9 12:52,327420876,M209路,粤BC7847
113.883651,22.611005,2014/6/9 12:52,360850981,M209路,粤BC7847
113.883651,22.611005,2014/6/9 12:52,327420876,M209路,粤BC7847
113.883651,22.611005,2014/6/9 12:52,360850981,M209路,粤BC7847
113.884475,22.6019,2014/6/9 12:55,329787563,M209路,粤BC7847
113.884475,22.6019,2014/6/9 12:55,329787563,M209路,粤BC7847
113.875694,22.599166,2014/6/9 12:58,361350212,M209路,粤BC7847
113.875694,22.599166,2014/6/9 12:58,294439424,M209路,粤BC7847
113.875694,22.599166,2014/6/9 12:58,361350212,M209路,粤BC7847
113.875694,22.599166,2014/6/9 12:58,294439424,M209路,粤BC7847
113.88729,22.578481,2014/6/9 13:12,326930438,M209路,粤BC7847
113.88729,22.578481,2014/6/9 13:12,326930438,M209路,粤BC7847
113.920181,22.555288,2014/6/9 13:26,294214648,M209路,粤BC7847
113.920181,22.555288,2014/6/9 13:26,294214648,M209路,粤BC7847
113.93711,22.535144,2014/6/9 13:40,321999823,M209路,粤BC7847
113.93711,22.535144,2014/6/9 13:40,326874014,M209路,粤BC7847
113.93711,22.535144,2014/6/9 13:40,291136761,M209路,粤BC7847
113.93711,22.535144,2014/6/9 13:40,292864836,M209路,粤BC7847
113.93386,22.532848,2014/6/9 13:41,328726639,M209路,粤BC7847
113.93386,22.532848,2014/6/9 13:41,327162234,M209路,粤BC7847
113.93386,22.532848,2014/6/9 13:41,293745513,M209路,粤BC7847
113.93386,22.532848,2014/6/9 13:41,298851507,M209路,粤BC7847
113.93386,22.532848,2014/6/9 13:41,251378169,M209路,粤BC7847
113.93386,22.532848,2014/6/9 13:41,50053685,M209路,粤BC7847
113.887367,22.578603,2014/6/9 15:36,322735211,M209路,粤BC7847
113.887367,22.578603,2014/6/9 15:36,322735211,M209路,粤BC7847
113.934295,22.533115,2014/6/9 16:07,293551981,M209路,粤BC7847
113.934295,22.533115,2014/6/9 16:07,293551981,M209路,粤BC7847
113.940673,22.546136,2014/6/9 16:42,20186963,M209路,粤BC7847
113.940673,22.546136,2014/6/9 16:42,290424790,M209路,粤BC7847
113.940673,22.546136,2014/6/9 16:42,20186963,M209路,粤BC7847
113.940673,22.546136,2014/6/9 16:42,290424790,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,80378713,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,326566180,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,322958183,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,323229807,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,291651590,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,291721320,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,291771141,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,322207526,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,80378713,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,326566180,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,322958183,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,323229807,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,291651590,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,291721320,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,291771141,M209路,粤BC7847
113.935287,22.555795,2014/6/9 16:47,322207526,M209路,粤BC7847
113.880485,22.590347,2014/6/9 18:10,326966827,M209路,粤BC7847
113.880485,22.590347,2014/6/9 18:10,326966827,M209路,粤BC7847
113.880485,22.590347,2014/6/9 18:10,326966827,M209路,粤BC7847
113.880485,22.590347,2014/6/9 18:10,326966827,M209路,粤BC7847
113.87606,22.585664,2014/6/9 18:12,23493631,M209路,粤BC7847
113.87606,22.585664,2014/6/9 18:12,23493631,M209路,粤BC7847
113.877967,22.583763,2014/6/9 18:13,23556187,M209路,粤BC7847
113.877967,22.583763,2014/6/9 18:13,700275997,M209路,粤BC7847
113.877967,22.583763,2014/6/9 18:13,23556187,M209路,粤BC7847
113.877967,22.583763,2014/6/9 18:13,700275997,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,290455742,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,324252179,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,322864803,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,322339658,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,296317967,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,290455742,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,324252179,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,322864803,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,322339658,M209路,粤BC7847
113.880432,22.581615,2014/6/9 18:14,296317967,M209路,粤BC7847
113.895965,22.563322,2014/6/9 18:27,326739821,M209路,粤BC7847
113.895965,22.563322,2014/6/9 18:27,361158479,M209路,粤BC7847
113.895965,22.563322,2014/6/9 18:27,293942102,M209路,粤BC7847
113.880584,22.581415,2014/6/9 9:45,293172604,M209路,粤BC7947
113.880584,22.581415,2014/6/9 9:45,293422949,M209路,粤BC7947
113.88713,22.560863,2014/6/9 13:57,290944397,M210路,粤BD0093
113.88713,22.560863,2014/6/9 13:57,251328158,M210路,粤BD0093
113.88713,22.560863,2014/6/9 13:57,290944397,M210路,粤BD0093
113.88713,22.560863,2014/6/9 13:57,251328158,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,292587334,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,322401980,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,328408564,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,325648905,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,280353945,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,292587334,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,322401980,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,328408564,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,325648905,M210路,粤BD0093
113.865104,22.572626,2014/6/9 14:45,280353945,M210路,粤BD0093
113.864219,22.573339,2014/6/9 16:51,322589604,M210路,粤BD0093
113.864219,22.573339,2014/6/9 16:51,322589604,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,280033876,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,322016797,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,298252742,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,324838784,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,280033876,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,322016797,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,298252742,M210路,粤BD0093
113.867042,22.56604,2014/6/9 19:07,324838784,M210路,粤BD0093
113.856704,22.61606,2014/6/9 20:30,325740343,603路,粤BD0107
113.856704,22.61606,2014/6/9 20:30,325740343,603路,粤BD0107
113.893981,22.576944,2014/6/9 21:32,323016942,603路,粤BD0107
113.893981,22.576944,2014/6/9 21:32,323016942,603路,粤BD0107
113.880401,22.590221,2014/6/9 7:11,294448445,M209路,粤BD3041
113.880401,22.590221,2014/6/9 7:11,330029430,M209路,粤BD3041
113.880401,22.590221,2014/6/9 7:11,294448445,M209路,粤BD3041
113.880401,22.590221,2014/6/9 7:11,330029430,M209路,粤BD3041
113.875633,22.599271,2014/6/9 16:24,324994820,M209路,粤BD3041
113.875633,22.599271,2014/6/9 16:24,324994820,M209路,粤BD3041
113.888298,22.577711,2014/6/9 18:18,290794812,M209路,粤BD3041
113.87928,22.591699,2014/6/9 6:28,293735383,M209路,粤BD3531
113.87928,22.591699,2014/6/9 6:28,23119194,M209路,粤BD3531
113.87928,22.591699,2014/6/9 6:28,293735383,M209路,粤BD3531
113.87928,22.591699,2014/6/9 6:28,23119194,M209路,粤BD3531
113.87709,22.584716,2014/6/9 6:32,328652161,M209路,粤BD3531
113.87709,22.584716,2014/6/9 6:32,20956570,M209路,粤BD3531
113.87709,22.584716,2014/6/9 6:32,323748578,M209路,粤BD3531
113.87709,22.584716,2014/6/9 6:32,328652161,M209路,粤BD3531
113.87709,22.584716,2014/6/9 6:32,20956570,M209路,粤BD3531
113.87709,22.584716,2014/6/9 6:32,323748578,M209路,粤BD3531
113.906494,22.554092,2014/6/9 6:46,327136288,M209路,粤BD3531
113.906494,22.554092,2014/6/9 6:46,293988182,M209路,粤BD3531
113.906494,22.554092,2014/6/9 6:46,50575880,M209路,粤BD3531
113.906494,22.554092,2014/6/9 6:46,327136288,M209路,粤BD3531
113.906494,22.554092,2014/6/9 6:46,293988182,M209路,粤BD3531
113.906494,22.554092,2014/6/9 6:46,50575880,M209路,粤BD3531
113.938934,22.554943,2014/6/9 6:53,296104567,M209路,粤BD3531
113.938934,22.554943,2014/6/9 6:53,296104567,M209路,粤BD3531
113.933349,22.5323,2014/6/9 7:00,251378169,M209路,粤BD3531
113.933349,22.5323,2014/6/9 7:00,251378169,M209路,粤BD3531
113.932533,22.521951,2014/6/9 7:31,320924257,M209路,粤BD3531
113.932533,22.521951,2014/6/9 7:31,320924257,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,327170197,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,329557013,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,280627393,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,320478697,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,323676669,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,327170197,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,329557013,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,280627393,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,320478697,M209路,粤BD3531
113.929344,22.519388,2014/6/9 7:33,323676669,M209路,粤BD3531
113.931312,22.529825,2014/6/9 7:37,329731726,M209路,粤BD3531
113.931312,22.529825,2014/6/9 7:37,329731726,M209路,粤BD3531
113.876983,22.587268,2014/6/9 8:23,293853067,M209路,粤BD3531
113.876983,22.587268,2014/6/9 8:23,329889464,M209路,粤BD3531
113.876983,22.587268,2014/6/9 8:23,293853067,M209路,粤BD3531
113.876983,22.587268,2014/6/9 8:23,329889464,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,324370496,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,326784776,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,326245638,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,660649633,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,330655743,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,292719133,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,293043875,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,323407245,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,324370496,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,326784776,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,326245638,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,660649633,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,330655743,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,292719133,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,293043875,M209路,粤BD3531
113.877006,22.600244,2014/6/9 8:54,323407245,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,294465173,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,293856856,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,660017784,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,293166330,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,291812844,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,322605768,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,322884933,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,294465173,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,293856856,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,660017784,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,293166330,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,291812844,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,322605768,M209路,粤BD3531
113.880332,22.581619,2014/6/9 9:06,322884933,M209路,粤BD3531
113.881309,22.580755,2014/6/9 9:07,297732591,M209路,粤BD3531
113.881309,22.580755,2014/6/9 9:07,297732591,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,325635471,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,328339479,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,281114503,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,680056676,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,325635471,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,328339479,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,281114503,M209路,粤BD3531
113.886665,22.579332,2014/6/9 9:09,680056676,M209路,粤BD3531
113.937622,22.535123,2014/6/9 10:15,328298122,M209路,粤BD3531
113.937622,22.535123,2014/6/9 10:15,328298122,M209路,粤BD3531
113.889175,22.576866,2014/6/9 10:43,322639513,M209路,粤BD3531
113.889175,22.576866,2014/6/9 10:43,290826549,M209路,粤BD3531
113.889175,22.576866,2014/6/9 10:43,322639513,M209路,粤BD3531
113.889175,22.576866,2014/6/9 10:43,290826549,M209路,粤BD3531
113.875404,22.598972,2014/6/9 11:45,20854744,M209路,粤BD3531
113.900375,22.560111,2014/6/9 12:09,323734745,M209路,粤BD3531
113.900375,22.560111,2014/6/9 12:09,323734745,M209路,粤BD3531
113.940589,22.550512,2014/6/9 13:02,326367695,M209路,粤BD3531
113.940589,22.550512,2014/6/9 13:02,326367695,M209路,粤BD3531
113.937126,22.5351,2014/6/9 14:44,327507780,M209路,粤BD3531
113.937126,22.5351,2014/6/9 14:44,330711267,M209路,粤BD3531
113.937126,22.5351,2014/6/9 14:44,291601686,M209路,粤BD3531
113.940696,22.545976,2014/6/9 15:17,293995546,M209路,粤BD3531
113.940696,22.545976,2014/6/9 15:17,293995546,M209路,粤BD3531
113.903259,22.558586,2014/6/9 15:29,281198051,M209路,粤BD3531
113.903259,22.558586,2014/6/9 15:29,281198051,M209路,粤BD3531
113.891441,22.57448,2014/6/9 16:52,295101375,M209路,粤BD3531
113.891441,22.57448,2014/6/9 16:52,295101375,M209路,粤BD3531
113.889068,22.576923,2014/6/9 18:31,20591140,M209路,粤BD3531
113.879928,22.602832,2014/6/9 19:11,290691317,M209路,粤BD3531
113.879928,22.602832,2014/6/9 19:11,321166258,M209路,粤BD3531
113.93074,22.528642,2014/6/9 21:45,280653071,M209路,粤BD3531
113.93074,22.528642,2014/6/9 21:45,280653071,M209路,粤BD3531
113.940788,22.539867,2014/6/9 21:49,326594713,M209路,粤BD3531
113.940788,22.539867,2014/6/9 21:49,292078874,M209路,粤BD3531
113.940788,22.539867,2014/6/9 21:49,326594713,M209路,粤BD3531
113.940788,22.539867,2014/6/9 21:49,292078874,M209路,粤BD3531
114.03553,22.695932,2014/6/9 7:02,324842053,M225路,粤BD4247
114.03553,22.695932,2014/6/9 7:02,327067191,M225路,粤BD4247
114.03553,22.695932,2014/6/9 7:02,290697852,M225路,粤BD4247
113.973785,22.564567,2014/6/9 6:36,294526409,334路,粤BH0047
113.973785,22.564567,2014/6/9 6:36,327315056,334路,粤BH0047
113.97525,22.563917,2014/6/9 10:10,325187806,334路,粤BH0047
113.97525,22.563917,2014/6/9 10:10,330713127,334路,粤BH0047
113.97525,22.563917,2014/6/9 10:10,330713894,334路,粤BH0047
113.97525,22.563917,2014/6/9 10:10,280457424,334路,粤BH0047
113.943496,22.539333,2014/6/9 12:00,325594756,334路,粤BH0466
113.943496,22.539333,2014/6/9 12:00,296288490,334路,粤BH0466
113.943496,22.539333,2014/6/9 12:00,360425882,334路,粤BH0466
113.943496,22.539333,2014/6/9 12:00,330161206,334路,粤BH0466
113.943496,22.539333,2014/6/9 12:00,361189456,334路,粤BH0466
113.944931,22.543966,2014/6/9 12:02,328153444,334路,粤BH0466
114.062263,22.639917,2014/6/9 13:32,50619224,334路,粤BH0466
113.931152,22.490783,2014/6/9 6:31,326570953,334路,粤BH0748
113.931152,22.490783,2014/6/9 6:31,326570953,334路,粤BH0748
113.927795,22.518667,2014/6/9 6:40,327491908,334路,粤BH0748
113.927795,22.518667,2014/6/9 6:40,327491908,334路,粤BH0748
114.104263,22.558782,2014/6/9 12:15,23351836,336路,粤BH0767
114.042549,22.603134,2014/6/9 11:10,325694743,M372路,粤BH0925
114.016769,22.559833,2014/6/9 12:20,326028384,334路,粤BH0979
114.032585,22.640583,2014/6/9 7:00,251044401,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,251173967,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,251276875,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,291321282,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,291706314,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,330498695,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,360198864,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,360571979,M372路,粤BH1008
114.032585,22.640583,2014/6/9 7:00,361222411,M372路,粤BH1008
113.931251,22.4892,2014/6/9 7:36,320790069,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,294672623,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,295033236,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,320291515,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,326685708,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,23554287,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,80153531,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,280845567,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,294312053,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,322899311,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,322919567,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,680678357,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,80374900,334路,粤BH1013
113.931251,22.4892,2014/6/9 7:36,322600824,334路,粤BH1013
114.031784,22.636217,2014/6/9 9:31,328882048,334路,粤BH1013
114.031784,22.636217,2014/6/9 9:31,326233100,334路,粤BH1013
113.887092,22.498563,2014/6/9 7:03,292051719,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,293854695,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,296291723,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,80377494,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,151099781,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,151109198,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,292051719,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,293854695,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,296291723,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,80377494,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,151099781,M372路,粤BH1018
113.887092,22.498563,2014/6/9 7:03,151109198,M372路,粤BH1018
113.889678,22.501119,2014/6/9 7:04,321927549,M372路,粤BH1018
113.889678,22.501119,2014/6/9 7:04,293777475,M372路,粤BH1018
113.889678,22.501119,2014/6/9 7:04,321927549,M372路,粤BH1018
113.889678,22.501119,2014/6/9 7:04,293777475,M372路,粤BH1018
113.895553,22.509521,2014/6/9 7:07,323398193,M372路,粤BH1018
113.895553,22.509521,2014/6/9 7:07,323398193,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,700037005,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,280576768,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,320858265,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,323275663,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,322845630,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,329673496,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,251063519,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,325165539,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,330688484,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,80405897,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,700037005,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,280576768,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,320858265,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,323275663,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,322845630,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,329673496,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,251063519,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,325165539,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,330688484,M372路,粤BH1018
113.908905,22.522483,2014/6/9 7:15,80405897,M372路,粤BH1018
113.919746,22.53845,2014/6/9 7:26,321908382,M372路,粤BH1018
113.963897,22.541584,2014/6/9 7:40,296050110,M372路,粤BH1018
113.963897,22.541584,2014/6/9 7:40,330183727,M372路,粤BH1018
113.97702,22.53652,2014/6/9 7:42,320029371,M372路,粤BH1018
113.97702,22.53652,2014/6/9 7:42,320029371,M372路,粤BH1018
114.035255,22.543895,2014/6/9 7:56,361291232,M372路,粤BH1018
114.035255,22.543895,2014/6/9 7:56,329820404,M372路,粤BH1018
114.035255,22.543895,2014/6/9 7:56,361291232,M372路,粤BH1018
114.035255,22.543895,2014/6/9 7:56,329820404,M372路,粤BH1018
114.047485,22.550817,2014/6/9 8:07,360370725,M372路,粤BH1018
114.014663,22.649827,2014/6/9 10:18,321777096,M372路,粤BH1018
114.014663,22.649827,2014/6/9 10:18,20411069,M372路,粤BH1018
114.014663,22.649827,2014/6/9 10:18,321777096,M372路,粤BH1018
114.014663,22.649827,2014/6/9 10:18,20411069,M372路,粤BH1018
114.045829,22.596332,2014/6/9 10:46,292591277,M372路,粤BH1018
114.045829,22.596332,2014/6/9 10:46,292591277,M372路,粤BH1018
114.056777,22.551408,2014/6/9 11:01,280091667,M372路,粤BH1018
114.056777,22.551408,2014/6/9 11:01,280091667,M372路,粤BH1018
113.944763,22.543315,2014/6/9 11:30,680298145,M372路,粤BH1018
114.049034,22.550966,2014/6/9 13:38,324207713,M372路,粤BH1018
114.040847,22.608983,2014/6/9 10:07,327024283,M372路,粤BH1020
114.040847,22.608983,2014/6/9 10:07,325032401,M372路,粤BH1020
113.965385,22.541049,2014/6/9 6:29,23314687,M372路,粤BH1038
113.965385,22.541049,2014/6/9 6:29,20585518,M372路,粤BH1038
113.965385,22.541049,2014/6/9 6:29,293876379,M372路,粤BH1038
113.965385,22.541049,2014/6/9 6:29,322279452,M372路,粤BH1038
113.965385,22.541049,2014/6/9 6:29,323638226,M372路,粤BH1038
114.040321,22.549627,2014/6/9 7:29,251225197,M372路,粤BH1055
114.040321,22.549627,2014/6/9 7:29,280628629,M372路,粤BH1055
114.040321,22.549627,2014/6/9 7:29,251225197,M372路,粤BH1055
114.040321,22.549627,2014/6/9 7:29,280628629,M372路,粤BH1055
113.919967,22.536533,2014/6/9 7:19,80001745,M372路,粤BH1060
113.927696,22.517717,2014/6/9 7:05,325449309,334路,粤BH1072
113.927696,22.517717,2014/6/9 7:05,330301636,334路,粤BH1072
113.927696,22.517717,2014/6/9 7:05,80124063,334路,粤BH1072
114.035453,22.567934,2014/6/9 8:31,20957415,334路,粤BH1090
114.035453,22.567934,2014/6/9 8:31,296054295,334路,粤BH1090
114.035453,22.567934,2014/6/9 8:31,329910413,334路,粤BH1090
114.035453,22.567934,2014/6/9 8:31,325349010,334路,粤BH1090
113.963485,22.569583,2014/6/9 8:20,23403863,334路,粤BH1095
114.034667,22.642566,2014/6/9 9:14,361410798,334路,粤BH1116
114.032119,22.633882,2014/6/9 6:57,20647176,334路,粤BH1137
114.032119,22.633882,2014/6/9 6:57,20762035,334路,粤BH1137
113.928466,22.501417,2014/6/9 9:11,293956032,334路,粤BH1137
113.950698,22.569932,2014/6/9 9:45,325387635,334路,粤BH1137
113.928268,22.502399,2014/6/9 9:28,323045793,334路,粤BH1152
113.928268,22.502399,2014/6/9 9:28,294386621,334路,粤BH1152
113.928016,22.503633,2014/6/9 9:56,660261121,334路,粤BH1163
113.927383,22.507333,2014/6/9 9:57,22027425,334路,粤BH1163
114.03231,22.632255,2014/6/9 8:00,329426895,336路,粤BH1170
114.03231,22.632255,2014/6/9 8:00,20480723,336路,粤BH1170
114.03231,22.632255,2014/6/9 8:00,364017571,336路,粤BH1170
114.03231,22.632255,2014/6/9 8:00,660660302,336路,粤BH1170
114.03231,22.632255,2014/6/9 8:00,327117218,336路,粤BH1170
